time_sec,traffic_flow_count,net_load_kw,charging_load_kw,discharging_load_kw,v_sourcebus,v_650,v_632,v_633,v_634,v_645,v_646,v_671,v_684,v_652,v_611,v_680,v_675,time_hour
36000,47,185.0,210.0,25.0,0.9999157968352412,0.9999136101617533,0.999947750429533,0.9824573187619206,0.9819882061326574,0.9899813072196911,1.041993786327329,1.0479759904804897,1.0338737633656974,1.0403992464164524,1.0470485828404412,1.032629770770912,1.0403992459478473,10.0
36600,34,90.0,140.0,50.0,0.9999205299588839,0.9999184935212958,0.999952396604941,0.9834765680601509,0.9830338822269803,0.9909594975409097,1.0434418703865425,1.0433847597156418,1.029098107228853,1.0418530018667134,1.042447808809204,1.0278493954481425,1.0418530013987455,10.166666666666666
37200,34,45.0,70.0,25.0,0.999923029870139,0.99992102582938,0.9999550648827241,0.9840155469016396,0.9835722712707049,0.9915550597922853,1.044207194502957,1.0441503357049688,1.0360656302764226,1.0426151350170874,1.0432149329829534,1.0348282857144164,1.042615134549456,10.333333333333334
37800,37,-25.0,0.0,25.0,0.9999304730635606,0.9999270776365891,0.999961938384505,0.9855956639197864,0.9848741828050426,0.993042915189674,1.0403429696715607,1.0459936485071801,1.0319837033928159,1.0388916758539788,1.045148664585171,1.0308507712863304,1.0388916754273523,10.5
38400,40,255.0,280.0,25.0,0.9999157283372508,0.9999122482771953,0.9999471456147319,0.9824267213077724,0.9816834641820559,0.9898513974097547,1.0358693894973277,1.0414570697101617,1.0275631958674096,1.034411803577648,1.040608331693798,1.0264254567188942,1.0344118031491691,10.666666666666666
39000,31,115.0,140.0,25.0,0.9999231550294334,0.9999197978682473,0.9999547684591655,0.9840364162690991,0.9833112968163078,0.991489342698832,1.044228472116747,1.043771883304143,1.029830520926068,1.0427855274043303,1.0429200494366229,1.02869635435118,1.042785526979262,10.833333333333334
39600,48,280.0,280.0,0.0,0.9999144931968116,0.9999111688958033,0.999946238917562,0.9821776084520969,0.9814487830709185,0.9896685118910625,1.0415909016154383,1.0411257167720884,1.033437437091297,1.0401404100354341,1.0402725003351465,1.0323100214767538,1.0401404096093032,11.0
40200,42,90.0,140.0,50.0,0.9999244855578411,0.9999210562676899,0.99995593260179,0.9843087166559219,0.9835784434937753,0.9917470393401742,1.0385247739970629,1.044149952340787,1.0301874278031737,1.0370708575813894,1.043303426166239,1.0290525157546428,1.037070857153993,11.166666666666666
40800,42,70.0,70.0,0.0,0.9999255363613891,0.9999221797485497,0.9999571444314691,0.9845482300696553,0.9838235949203933,0.9920020699578841,1.04495542423915,1.044500479015435,1.0305408796884565,1.0435135487909546,1.0436492864280198,1.029407537744776,1.0435135483662017,11.333333333333334
41400,31,45.0,70.0,25.0,0.999930499310197,0.999927991483048,0.9999612591154712,0.9856084147328062,0.9850648767771071,0.9928843802171595,1.0403768942371172,1.0401482875802233,1.0317632095955536,1.0389249775613327,1.0392946286297748,1.030633334888572,1.0389249771347038,11.5
42000,30,-25.0,0.0,25.0,0.999934092199308,0.9999315848414438,0.9999648634652684,0.986380707987813,0.9858382968186853,0.9936624706488306,1.0414688621937758,1.0412432244083434,1.0328425661626852,1.040018422777943,1.0403904524975238,1.031713825803057,1.0400184223517488,11.666666666666666
42600,27,20.0,70.0,50.0,0.9999317897093116,0.999929281952045,0.9999625537537077,0.9858857779348591,0.9853426222726256,0.9931638517315539,1.0407689821646475,1.0405414129043644,1.0321508102517172,1.0393176129641222,1.0396880820331293,1.0310213572546274,1.0393176125376546,11.833333333333334
43200,34,90.0,140.0,50.0,0.9999281642986046,0.9999256562853809,0.9999589164542756,0.9851065393689795,0.9845623036606473,0.9923786983551893,1.03966766158401,1.039437172781707,1.0310621042113828,1.0382147550498504,1.0385829205573052,1.0299314672154478,1.0382147546229297,12.0
43800,43,-50.0,0.0,50.0,0.9999353747238824,0.9999328671774396,0.9999661504789817,0.9866564006731376,0.9861143239982997,0.9939403250729891,1.0418588387096333,1.041634178520128,1.033228176645882,1.0404089773174798,1.040781751843355,1.0320998839274254,1.0404089768914562,12.166666666666666
44400,38,0.0,0.0,0.0,0.9999328103689641,0.9999303029733473,0.9999635774121375,0.9861051700264104,0.9855623811227856,0.9933848330396303,1.0410791935247923,1.0408525259327863,1.0324573510918844,1.039628209697183,1.0399994277916462,1.0313281913838765,1.0396282092708282,12.333333333333334
45000,29,70.0,70.0,0.0,0.9999291037944397,0.9999286745450301,0.9999593636515997,0.9853154441458488,0.9852202413455999,0.9924487254783686,1.0399857109555308,1.040361571063773,1.0311602592793152,1.0383876399017615,1.0394234311182877,1.029915854817085,1.0383876394322258,12.5
45600,38,-50.0,0.0,50.0,0.999935253510348,0.9999348289111187,0.9999655433250443,0.9866373516869197,0.9865451449682063,0.9937825284083434,1.0418550258360393,1.0422375927771323,1.033010595865396,1.0402598080305436,1.0413011735249167,1.0317683960789827,1.040259807561849,12.666666666666666
46200,45,160.0,210.0,50.0,0.9999244058912902,0.9999239745550055,0.9999546433631394,0.9843057295567955,0.9842085885172377,0.9914300522211856,1.0385593003389695,1.0389305444151016,1.0297484495617983,1.0369589770543355,1.0379910694060968,1.0285022992052788,1.0369589765841358,12.833333333333334
46800,40,45.0,70.0,25.0,0.9999303933326064,0.9999299657437712,0.9999606598744543,0.9855926189377167,0.9854981844130043,0.9927284808040225,1.0403774982536709,1.0407549618166048,1.0315481737832093,1.0387800183111948,1.039817187977852,1.030304225336133,1.0387800178418334,13.0
47400,38,70.0,70.0,0.0,0.9999290959759823,0.9999286678063035,0.999959355917448,0.9853137628201623,0.9852187823641477,0.9924470534310786,1.039983353531885,1.0403595178462273,1.0311579300392688,1.038385227590912,1.0394213584945928,1.029913478609749,1.0383852271213596,13.166666666666666
48000,38,210.0,210.0,0.0,0.999921782466662,0.9999213488408419,0.9999520079723463,0.9837419305362552,0.98364349341939,0.9908613810757674,1.0377633096314403,1.0381316979594628,1.0289608133707706,1.0361618185615182,1.0371915215230716,1.0277137656284818,1.036161818090975,13.333333333333334
48600,39,45.0,70.0,25.0,0.999934047154625,0.999936483078787,0.9999630877952579,0.9863881091618559,0.9869152227299842,0.9932171500615317,1.0415399747442733,1.0427405815092634,1.0322270025435771,1.0397990058308468,1.04172067177459,1.0308694182356313,1.039799005319319,13.5
49200,44,210.0,210.0,0.0,0.9999255601675858,0.9999279831013562,0.9999545447810566,0.9845635615311907,0.9850848816598813,0.9913737704038491,1.0389607850952707,1.0401497662372872,1.029670908292233,1.0372155761511048,1.0391273172356816,1.028310037514729,1.037215575638327,13.666666666666666
49800,37,325.0,350.0,25.0,0.999919332200855,0.9999218691487749,0.9999483206049111,0.9832293572661419,0.9837572622949076,0.9900272791311837,1.03707852990217,1.0321811508973082,1.0278062383638233,1.0353291981899413,1.0311456180152647,1.0264474568081061,1.035329197676217,13.833333333333334
50400,30,140.0,140.0,0.0,0.999929048327217,0.999931543415071,0.999958096437705,0.9853174228588429,0.9858399950807025,0.9921372166451902,1.0400272688512335,1.0351089000034925,1.0307290486346805,1.038282931427268,1.0340763411444391,1.0293741397332163,1.0382829309150137,14.0
51000,28,210.0,210.0,0.0,0.9999254019762753,0.999927913026944,0.9999544274031176,0.9845337473963065,0.9850583519863909,0.9913452602438485,1.0389199809729126,1.0340095273210717,1.0296313989494754,1.0371737500885894,1.0329758414680168,1.0282750193603816,1.0371737495757778,14.166666666666666
51600,35,90.0,140.0,50.0,0.9999316106613997,0.9999340952719467,0.9999606731136581,0.9858681569228952,0.9863894454796055,0.9926934089184916,1.0408059095100224,1.0358821583436961,1.031500377348201,1.0390627715474812,1.0348503171666736,1.0301463824508592,1.0390627710355782,14.333333333333334
52200,48,205.0,280.0,75.0,0.9999295200283564,0.9999348155375198,0.9999572749925472,0.9854246899175662,0.9865698698496457,0.9919273991770305,1.040215326761173,1.0422304913868958,1.0304391167950346,1.0383267321858236,1.0411263001251192,1.0289643667368644,1.038326731630907,14.5
52800,38,140.0,140.0,0.0,0.9999326931881195,0.9999379852271041,0.9999604136877281,0.9860977770480153,0.9872379849561584,0.9926081260225129,1.0350611673123322,1.0370546065394906,1.0313831281911794,1.0331580903824622,1.0359458739404337,1.0299131532755315,1.0331580898247652,14.666666666666666
53400,32,115.0,140.0,25.0,0.999933858749043,0.9999391309564922,0.9999613643040827,0.9863475181635813,0.9874906240702593,0.9927932156448903,1.035412448544566,1.0374103197601667,1.025486760866649,1.0335151679224364,1.0363009518474706,1.0240046696250371,1.0335151673649194,14.833333333333334
54000,33,210.0,210.0,0.0,0.9999289957881994,0.9999342570023488,0.9999564599007728,0.985301705751326,0.9864405932171784,0.9917350269167432,1.0339422520993808,1.0359321881610668,1.0240278598646229,1.0320422781062026,1.0348212113620914,1.0225436628666584,1.0320422775478906,15.0
54600,38,230.0,280.0,50.0,0.9999280850353899,0.99993341990041,0.9999558646540567,0.9851201482405672,0.9862575489015806,0.9916205603235493,1.039786016729875,1.0356759885260787,1.0300137222529755,1.0378955956235363,1.0345591942960308,1.0285432671402588,1.037895595068369,15.166666666666666
55200,38,135.0,210.0,75.0,0.9999327160690643,0.9999380009610846,0.9999602460694083,0.9861055264955989,0.9872354748708793,0.9925497140229581,1.0350732729743395,1.0309301743853638,1.0251509654807118,1.0331743890507878,1.029808167038912,1.023673413624261,1.033174388493087,15.333333333333334
55800,40,185.0,210.0,25.0,0.999934009420853,0.9999421567654884,0.9999604996550466,0.9863909046222852,0.9881506212936565,0.9925911118707595,1.0355109084108785,1.0383188758133761,1.0313609624890896,1.0334619605746878,1.037127591686723,1.029776088250424,1.0334619599742318,15.5
56400,34,140.0,140.0,0.0,0.9999361832171844,0.9999442983208034,0.9999627395919892,0.9868618174496866,0.9886003293787156,0.9930728459595943,1.0361743681031022,1.0328205199782825,1.0320296013646437,1.0341257946956393,1.0316168436856152,1.0304512879031433,1.0341257940956043,15.666666666666666
57000,35,90.0,140.0,50.0,0.9999385910182857,0.999946680545297,0.9999649176907047,0.9873791867562306,0.9891193618277964,0.9935227876734296,1.0369026491311424,1.0335476311122027,1.0264951751253855,1.0348609592798872,1.0323436607868999,1.0249042609817076,1.0348609586802313,15.833333333333334
57600,40,160.0,210.0,50.0,0.9999350857219699,0.9999431840255695,0.999961381546211,0.9866252603659017,0.9883658012139815,0.9927596059220543,1.035841559081976,1.0324919141506828,1.0254419570987843,1.0337979684638017,1.0312868116334168,1.0238496034458993,1.0337979678635907,16.0
58200,39,255.0,280.0,25.0,0.9999303386390141,0.9999384737739923,0.9999568052499684,0.9856054378714086,0.9873448336309382,0.9917920621474232,1.0344073746817484,1.0310628064540936,1.0302526084691044,1.0323553088682682,1.0298570654057333,1.0286715547943974,1.032355308267205,16.166666666666668
58800,34,280.0,280.0,0.0,0.9999291947242024,0.9999373719642932,0.9999557205429318,0.9853684646769268,0.9871224519461738,0.9915542426614045,1.0401748365531793,1.0368724442677704,1.029922929702773,1.0381395402355007,1.0356724789058804,1.0283375520929763,1.0381395396377737,16.333333333333332
