time_sec,traffic_flow_count,net_load_kw,charging_load_kw,discharging_load_kw,v_sourcebus,v_650,v_632,v_633,v_634,v_645,v_646,v_671,v_684,v_652,v_611,v_680,v_675,time_hour
22800,56,65.0,140.0,75.0,0.9999710316591384,0.9999738854124017,0.9999868365524145,0.9944431664027258,0.9948555563844473,0.9983197552408081,1.022132500521426,1.0229779789621087,1.026877315166652,1.0209435001909641,1.0222881674233175,1.0259705275214483,1.0209434998436455,6.333333333333333
23400,50,40.0,140.0,100.0,0.999938932876041,0.9999447861608911,0.999961549326116,0.9875161950951474,0.9886302115531275,0.992814904914568,1.0309407775611537,1.0267521663530275,1.0254967826815025,1.0290299685496391,1.0256275558205583,1.0240211118670177,1.0290299679896706,6.5
24000,45,-50.0,0.0,50.0,0.9999399491646368,0.9999444393285791,0.9999736039025587,0.9875473327725792,0.9886760055084902,0.9954599256129697,1.0309826296952123,1.0268101367174973,1.0291965439062245,1.0290699888332844,1.0256832436259997,1.027731019168296,1.0290699882733554,6.666666666666667
24600,51,65.0,140.0,75.0,0.9999386558952165,0.9999448859606255,0.9999581548250321,0.9875088355397331,0.9886189438747448,0.9920688239010401,1.030930966101203,1.0267380110197244,1.0244566355400568,1.029020791622058,1.0256140223446246,1.0229781629405483,1.029020791062106,6.833333333333333
25200,83,-100.0,0.0,100.0,0.9999404155505602,0.9999441392448389,0.9999797511067906,0.9875447749750403,0.9886846682799095,0.9967874688012913,1.0309781535434117,1.0268187715944044,1.0248763199770143,1.0290697035033547,1.0256895709923088,1.023403612890758,1.0290697029434335,7.0
25800,86,200.0,350.0,150.0,0.9999372626739598,0.9999456120360839,0.9999398033483028,0.9874978410975772,0.9885896437903281,0.9880651585873822,1.0309182134332233,1.026705436368556,1.0311233197191112,1.0290008742436396,1.0255867914812282,1.0296543069231419,1.029000873683677,7.166666666666667
26400,89,140.0,140.0,0.0,0.9999380440691934,0.9999455012982992,0.9999485665317914,0.9875403378479232,0.9886352814176773,0.9900167244211283,1.0309763568308492,1.026765581007615,1.0399873496603718,1.029052607360934,1.0256464695667582,1.0385377124685204,1.0290526068010046,7.333333333333333
27000,87,230.0,280.0,50.0,0.9999220472988025,0.9999299673304987,0.9999226306649402,0.9842955599050995,0.985189463173148,0.9843641020359126,1.0325031859886853,1.0342360667205215,1.0320583882671372,1.030442215902049,1.03304630929823,1.0304719352077094,1.0304422152998514,7.5
27600,71,345.0,420.0,75.0,0.9999208056299514,0.9999305802390286,0.9999059313326165,0.9842813537086893,0.9851678831505603,0.9807133545890412,1.032487267678234,1.0342131104033288,1.0390490185829124,1.0304186924510914,1.0330283872733652,1.0374740058962335,1.0304186918489022,7.666666666666667
28200,74,20.0,70.0,50.0,0.99992443439736,0.999929052768952,0.9999520830280075,0.9843589214241357,0.9852757406983115,0.9908077109645299,1.0325846937738494,1.0343425221142728,1.0288804237564617,1.0305294554074955,1.033145040954729,1.0272938296493428,1.0305294548053523,7.833333333333333
28800,56,45.0,70.0,25.0,0.9999242423804401,0.9999292673143402,0.9999489223854677,0.9843716990876797,0.9852825982138607,0.9901330488348477,1.0326033814191282,1.034354098337433,1.034064174439645,1.0305432698578674,1.0331583988035529,1.0324880248486097,1.0305432692557421,8.0
29400,62,255.0,280.0,25.0,0.9999219207589458,0.9999303200621855,0.9999192044121171,0.9843302935013191,0.9852187240699117,0.9836486207765204,1.0325527854220102,1.0342789391243248,1.0432035783208098,1.0304818293971028,1.033091987765162,1.0416399671745462,1.030481828794931,8.166666666666666
30000,69,85.0,210.0,125.0,0.999923645892644,0.9999292570419045,0.9999430514006359,0.9843257034335166,0.9852344678296407,0.9888238267883618,1.0325403572666891,1.0342892282417349,1.026103493496236,1.030486661903968,1.0330934812899506,1.0245088058769867,1.0304866613017998,8.333333333333334
30600,75,45.0,70.0,25.0,0.9999244241068885,0.9999252995198218,0.9999501322536124,0.9843970978216063,0.984410463799772,0.9904484609498725,1.032593833699421,1.0331415086286984,1.0344995047277568,1.0308287959908187,1.03211387070825,1.033150797605061,1.0308287954748476,8.5
31200,73,160.0,210.0,50.0,0.9999230781621249,0.9999257495159849,0.9999341314131696,0.984353059939068,0.9843491631241253,0.9869517514997433,1.0325367348898495,1.0330655390327468,1.0356865745636532,1.0307693852348234,1.03204143840336,1.0343368453326018,1.0307693847188142,8.666666666666666
31800,63,-5.0,70.0,75.0,0.9999249263483405,0.9999250151354302,0.999956699754505,0.9843989332482652,0.9844229739904921,0.9918693137741325,1.032594435590916,1.0331544533122774,1.030362246682443,1.0308330848674228,1.0321247057648204,1.0290072859962862,1.0308330843514488,8.833333333333334
32400,46,-50.0,0.0,50.0,0.9999254783854319,0.9999248873934026,0.9999627812507558,0.984424142484977,0.9844570604183487,0.9932008347847411,1.0326279939472862,1.033198194823535,1.0322363609990148,1.0308657687439853,1.0321674049035574,1.0308860772976691,1.0308657682280224,9.0
33000,47,115.0,140.0,25.0,0.9999235433745854,0.9999254856603078,0.9999403383705054,0.9843548351158363,0.9843579572576249,0.9882975614666893,1.032537376351335,1.0330739414969428,1.031472399079711,1.0307737388252878,1.032047885483616,1.0301162237849855,1.0307737383092883,9.166666666666666
33600,40,70.0,70.0,0.0,0.9999241065631568,0.999925364459708,0.9999466499874289,0.984381305455477,0.984391090812638,0.9896842315472202,1.032572719618313,1.0331165174857877,1.0334226125399293,1.0308081559117575,1.0320894443986384,1.0320712109273884,1.0308081553957684,9.333333333333334
34200,37,140.0,140.0,0.0,0.999923294843836,0.9999235484587592,0.9999374336731915,0.9843466210437959,0.9838989970254279,0.9876843623753268,1.032504776490038,1.0324384326855973,1.0306063580576665,1.0308889075872503,1.0314971325653293,1.0293618295527471,1.0308889071143037,9.5
34800,41,70.0,70.0,0.0,0.9999243182601495,0.99992353985762,0.9999475278589006,0.9844221893301605,0.9839826757671201,0.9899210828910573,1.032607681491759,1.0325493310496159,1.0398785538849955,1.030986318837797,1.0316074737526695,1.0386513520248755,1.0309863183649042,9.666666666666666
35400,31,280.0,280.0,0.0,0.9999216967273916,0.9999241813460004,0.9999174316159939,0.9843082996897193,0.9838414359384843,0.983316641471798,1.0324570176141408,1.03237067511898,1.0366428281340603,1.03083543556462,1.0314339371275865,1.0354049568151702,1.0308354350916498,9.833333333333334
36000,47,185.0,210.0,25.0,0.9999228294116305,0.9999238105891056,0.9999311877011394,0.9843451091889803,0.9838897564852676,0.9863295343421098,1.0325045879382824,1.0324297588059093,1.0348043870793404,1.0308853376729596,1.0314902519882898,1.0335657963530733,1.0308853372000115,10.0
36600,34,90.0,140.0,50.0,0.9999238175550819,0.9999232752784928,0.9999442371760463,0.9843513028284854,0.9839127765531261,0.9891603318371401,1.03250918932151,1.0324529144235932,1.0265593144777176,1.0308966862981992,1.031509700953936,1.0253091799652778,1.0308966858252584,10.166666666666666
37200,34,45.0,70.0,25.0,0.9999245069661593,0.999923319542159,0.9999507273673129,0.9844079835509991,0.9839755854267188,0.9906037516130225,1.0325867804578535,1.0325368016776488,1.0347140820287355,1.0309691710057138,1.0315935436883337,1.0334788194443703,1.0309691705328008,10.333333333333334
37800,37,-25.0,0.0,25.0,0.9999291720293502,0.9999255997465489,0.999963639657741,0.9852590544102516,0.9845651824261717,0.9934194917697781,1.0337707472353035,1.033351519055541,1.0325216708697627,1.0323051193571842,1.0324921974982268,1.0313967494232839,1.0323051189278227,10.5
38400,40,255.0,280.0,25.0,0.9999258330420473,0.999926570312397,0.9999249176121159,0.9851340193243111,0.9843898770372448,0.9849500478600511,1.0336067098975055,1.033133553477423,1.0328514936751223,1.032137969964079,1.0322810542220917,1.0317207140048918,1.0321379695346409,10.666666666666666
39000,31,115.0,140.0,25.0,0.99992764296975,0.9999262511638495,0.9999449651584216,0.9852268870846135,0.984502341046008,0.9893632583211073,1.0337313835445883,1.03327781535367,1.039072624850237,1.0322602492481356,1.032422748157573,1.0379544400513585,1.0322602488187491,10.833333333333334
39600,48,280.0,280.0,0.0,0.9999256181746885,0.9999267870758172,0.9999213662227949,0.9851457973195655,0.9843969368764213,0.9841866264527296,1.0336242737337835,1.0331458852798772,1.0378587575121019,1.0321521899131552,1.0322946311561858,1.036735033265497,1.032152189483727,11.0
40200,42,90.0,140.0,50.0,0.9999279595475905,0.9999261886835098,0.9999484682727678,0.985242262413841,0.9845222700816912,0.990132542078006,1.0337519552126797,1.0333033101174578,1.0401618265970614,1.0322803980720918,1.0324477746508252,1.039045836117424,1.0322803976427097,11.166666666666666
40800,42,70.0,70.0,0.0,0.999928099742722,0.9999259889664308,0.9999509999791627,0.9852279496353402,0.9845129810430422,0.990668861342122,1.0337310093436696,1.0332881259966284,1.0347891443707593,1.032262988398993,1.0324314176942204,1.0336655081576547,1.032262987969611,11.333333333333334
41400,31,45.0,70.0,25.0,0.9999322115792568,0.9999304793315311,0.9999575429625586,0.9860622452105684,0.9855186382958183,0.99208476673058,1.0349161457890839,1.0346866161292767,1.0367752500506748,1.033449516443794,1.0338308896779016,1.0356543478606641,1.0334495160149046,11.5
42000,30,-25.0,0.0,25.0,0.9999329464312326,0.9999301366050799,0.9999666845953559,0.9860731334591825,0.9855468936346864,0.9940687154443397,1.0349289649462834,1.0347192338881253,1.03342177077096,1.033465074611762,1.033861367850601,1.0322972859437636,1.0334650741828635,11.666666666666666
42600,27,20.0,70.0,50.0,0.9999324048704841,0.9999302668852322,0.9999606464711531,0.9860500542820017,0.9855131533123909,0.9927462212899658,1.034898117553815,1.0346763261521688,1.031559650779084,1.0334349769932771,1.0338193222479992,1.0304313603595765,1.033434976564382,11.833333333333334
43200,34,90.0,140.0,50.0,0.9999315403323262,0.9999304541537342,0.9999510941921298,0.9860098208656577,0.9854593460233664,0.9906505331094556,1.0348441343539774,1.0346076000469673,1.0286185944884607,1.0333821201943687,1.0337519222329161,1.027484199254035,1.0333821197654516,12.0
43800,43,-50.0,0.0,50.0,0.9999331472878747,0.9999299334899717,0.9999696688507558,0.9860639447159444,0.985543512573928,0.9947029783405623,1.0349150370254745,1.0347118412500147,1.0281495132249556,1.0334547688130893,1.0338526818618379,1.0270176124321415,1.0334547683842117,12.166666666666666
44400,38,0.0,0.0,0.0,0.9999326568956175,0.9999302154736233,0.9999633502753477,0.9860627360128826,0.9855294253116964,0.9933385888653412,1.0349151445966582,1.0346972143575153,1.0323931383111133,1.0334517154769858,1.0338398292256898,1.0312666352478337,1.0334517150481073,12.333333333333334
45000,29,70.0,70.0,0.0,0.9999316946540868,0.9999323713051748,0.9999532214382996,0.9860086867152136,0.9859076059428322,0.9910924858970167,1.0348642436683697,1.0352293706549804,1.0292428293101032,1.033255318150562,1.034288949661602,1.027995833783585,1.0332553176786943,12.5
45600,38,-50.0,0.0,50.0,0.9999330394567241,0.9999318836710805,0.9999690949926059,0.9860476057974318,0.9859711157411646,0.9945533285873192,1.0349148659568084,1.035307610362037,1.027943521112943,1.0333081956634096,1.0343637864348039,1.0266973741525878,1.0333081951915768,12.666666666666666
46200,45,160.0,210.0,50.0,0.999930793169256,0.9999329088708675,0.9999411119324163,0.9860092834340201,0.9858914535439006,0.9884689400078742,1.0348681368942678,1.0352147064076251,1.0378047480958719,1.0332523546264132,1.034277898548475,1.0365698714034817,1.0332523541545418,12.833333333333334
46800,40,45.0,70.0,25.0,0.9999321052714927,0.9999324355378589,0.9999569350034129,0.9860464680814865,0.9859485066859847,0.9919266433648495,1.034916497982609,1.0352847335687398,1.036556632234974,1.0333028268012576,1.0343446775402572,1.0353225451725616,1.0333028263294066,13.0
47400,38,70.0,70.0,0.0,0.9999316940513023,0.9999323718819416,0.9999532212527735,0.9860085570006607,0.9859077287456226,0.9910924447969828,1.0348640736335377,1.035229550080204,1.029242757903595,1.0332551440511268,1.034289141292159,1.0279957527958383,1.0332551435792574,13.166666666666666
